id,host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_year,last_review_month,last_review_day,last_review_dayofyear,last_review_dayofweek
15882274,56551795,Manhattan,40.79369,-73.96539,Entire home/apt,150,4,1,0.03,1,0,2017,1,1,1,1
16944820,67130668,Bronx,40.82692,-73.92183,Private room,45,5,46,1.55,1,174,2019,6,2,153,1
29605532,2681144,Brooklyn,40.6512,-73.95908,Entire home/apt,81,5,13,1.89,1,8,2019,6,25,176,3
7936698,2128535,Brooklyn,40.6602,-73.96246,Private room,50,3,5,0.11,1,0,2017,1,14,14,7
35262993,265463203,Brooklyn,40.67144,-73.93182,Entire home/apt,475,2,0,1,3,308,2019,6,30,181,1
36313048,16883913,Queens,40.69919,-73.89902,Private room,45,1,0,5,1,0,2019,7,1,185,7
5286096,3866196,Manhattan,40.7461,-73.98632,Entire home/apt,281,1,3,0.07,1,0,2016,4,22,113,6
13942921,82951378,Brooklyn,40.67285,-73.95734,Private room,45,1,3,0.09,1,0,2017,10,15,288,1
9486111,14565422,Manhattan,40.78591,-73.94832,Entire home/apt,275,2,95,2.51,2,248,2019,6,23,174,1
27480436,52676179,Manhattan,40.76213,-74.00126,Entire home/apt,144,2,2,0.18,1,0,2019,1,3,3,5
8894773,46323110,Brooklyn,40.6965,-73.91036,Private room,60,5,165,3.63,2,261,2019,5,21,141,3
20319662,17555570,Brooklyn,40.66882,-73.92245,Private room,72,1,92,3.99,12,102,2019,7,7,188,1
34207022,252604696,Manhattan,40.74975,-73.9961,Private room,129,1,0,1,20,359,2019,7,1,182,2
13109817,23147852,Brooklyn,40.68398,-73.94515,Private room,69,90,0,0.88,1,365,2019,5,9,162,5
3916312,20286123,Manhattan,40.82079,-73.95115,Entire home/apt,145,1,23,0.39,1,219,2019,6,2,153,1
35415121,1453801,Manhattan,40.7682,-73.98598,Entire home/apt,150,30,0,1,1,66,2018,6,29,365,7
34388360,191407795,Queens,40.72807,-73.89826,Entire home/apt,149,2,0,4.72,1,327,2019,7,1,182,2
21121438,17766289,Bronx,40.86924,-73.90651,Private room,40,30,4,0.19,2,148,2018,6,1,152,6
29336346,15872365,Queens,40.76553,-73.91625,Entire home/apt,89,4,15,1.73,1,12,2019,6,18,169,3
8842793,3411058,Manhattan,40.72337,-73.99574,Entire home/apt,179,3,26,0.58,1,6,2019,6,16,167,1
24532484,14405060,Manhattan,40.77359,-73.95143,Entire home/apt,117,3,7,0.5,1,0,2018,8,15,227,4
31221314,33189255,Manhattan,40.80467,-73.9405,Private room,45,2,0,0.11,1,341,2018,10,1,352,3
8536679,44875359,Manhattan,40.72367,-73.98131,Shared room,100,15,0,0.05,2,0,2018,11,1,99,6
4710310,24344136,Queens,40.76888,-73.90807,Private room,70,5,0,0.02,1,0,2015,12,1,213,6
9296598,48264527,Manhattan,40.77944,-73.98518,Entire home/apt,40,1,1,0.03,1,0,2016,3,31,91,5
5316266,27538684,Manhattan,40.81186,-73.94019,Entire home/apt,125,6,2,0.04,1,0,2015,8,25,237,3
11753010,62535444,Brooklyn,40.57891,-73.95388,Entire home/apt,99,1,88,2.22,2,364,2019,6,26,177,4
34718633,30509656,Bronx,40.80838,-73.93091,Shared room,28,1,3,1.7,8,363,2019,6,3,154,2
30442508,226410657,Brooklyn,40.68567,-73.93123,Private room,42,30,0,1.8,27,358,2019,6,16,44,2
35141620,129936757,Queens,40.77377,-73.89837,Private room,100,1,0,1,1,343,2019,6,25,174,2
13294137,75030399,Bronx,40.87938,-73.86349,Entire home/apt,500,2,19,0.56,1,345,2018,11,5,309,2
3979628,2766755,Manhattan,40.8095,-73.95395,Private room,88,2,171,2.93,2,234,2019,6,16,167,1
22152232,10018530,Brooklyn,40.70328,-73.91429,Private room,50,2,2,0.1,1,0,2018,7,19,200,5
35617505,130617332,Manhattan,40.81173,-73.94213,Private room,80,3,0,1,3,170,2019,6,23,174,1
6018589,31241183,Manhattan,40.83741,-73.93928,Private room,65,2,36,0.74,2,273,2019,6,22,173,7
22284181,6447195,Manhattan,40.76284,-73.99034,Entire home/apt,180,3,33,1.79,2,0,2019,3,30,89,7
4824521,24842701,Manhattan,40.77493,-73.95874,Entire home/apt,169,3,130,2.36,1,274,2019,7,1,182,2
10244876,52656488,Manhattan,40.81052,-73.94008,Private room,200,2,0,0.03,1,0,2018,12,1,1,7
36422456,255815505,Brooklyn,40.70626,-73.94699,Entire home/apt,245,4,0,1,1,156,2019,6,25,176,4
30316570,171452798,Manhattan,40.77655,-73.94787,Entire home/apt,264,1,49,6.87,1,296,2019,7,1,182,2
9043722,30283594,Manhattan,40.70574,-74.00809,Entire home/apt,239,30,2,0.09,121,186,2018,6,10,161,1
6447136,33648474,Brooklyn,40.6971,-73.92046,Entire home/apt,120,2,56,1.11,1,314,2019,7,4,185,5
24014159,167098774,Brooklyn,40.63757,-73.89205,Private room,55,2,27,1.74,3,362,2019,5,6,126,2
24538208,20584520,Manhattan,40.72926,-73.98456,Entire home/apt,101,1,25,1.74,1,363,2019,5,22,142,4
29905155,201940587,Brooklyn,40.68786,-74.00066,Entire home/apt,130,2,17,4.55,1,9,2019,6,29,180,7
5159990,115669,Manhattan,40.79643,-73.93543,Entire home/apt,115,3,8,0.15,1,183,2017,5,17,137,4
28831635,46641887,Manhattan,40.76831,-73.95629,Private room,149,10,2,0.23,1,40,2018,10,30,303,3
14166695,12461120,Brooklyn,40.71531,-73.94693,Private room,85,2,3,0.09,1,0,2016,9,6,250,3
9505268,7098925,Manhattan,40.75182,-73.99779,Entire home/apt,150,5,1,0.02,1,0,2016,1,5,5,3
462454,2298239,Manhattan,40.71746,-73.98782,Private room,89,5,4,0.06,1,0,2018,3,24,83,7
769175,4061660,Manhattan,40.83556,-73.94609,Private room,65,30,1,0.04,1,249,2017,7,1,182,7
33880071,255845450,Manhattan,40.7866,-73.94225,Entire home/apt,150,2,2,0.87,1,102,2019,5,5,125,1
25745458,2483350,Brooklyn,40.73503,-73.9547,Entire home/apt,114,10,1,0.2,1,0,2019,2,7,38,5
25278771,184898953,Brooklyn,40.67602,-73.98535,Private room,100,3,8,0.59,1,0,2019,7,6,187,7
19013613,129474716,Manhattan,40.73983,-74.00586,Entire home/apt,1599,30,6,0.24,1,0,2018,1,19,19,6
33994896,71400423,Manhattan,40.71958,-73.9905,Private room,123,1,7,4.47,3,146,2019,7,5,186,6
25949165,195048996,Manhattan,40.82571,-73.95016,Private room,68,3,0,0.08,1,0,2018,11,1,91,2
32445673,28556029,Manhattan,40.81213,-73.93752,Entire home/apt,95,3,16,4.07,1,0,2019,6,30,181,1
63913,312288,Manhattan,40.86648,-73.9263,Private room,75,7,0,0.13,2,323,2018,11,1,1,3
31276196,6965682,Brooklyn,40.70162,-73.93607,Entire home/apt,180,5,1,0.26,1,0,2019,3,16,75,7
27875973,4359156,Brooklyn,40.70856,-73.96632,Private room,90,2,2,2,1,10,2019,7,3,184,4
29543716,288972,Manhattan,40.75651,-73.99807,Entire home/apt,206,5,10,1.55,1,199,2019,6,2,153,1
9613541,49738780,Queens,40.77211,-73.92055,Private room,100,1,0,0.16,1,0,2017,12,16,79,7
9488878,49176019,Manhattan,40.7996,-73.9621,Entire home/apt,299,4,114,2.62,1,282,2019,6,20,171,5
12914239,2464187,Staten Island,40.63834,-74.08291,Private room,40,1,5,0.14,2,0,2017,3,30,89,5
33716426,219517861,Manhattan,40.70723,-74.01086,Entire home/apt,229,2,3,1.55,327,340,2019,6,13,164,5
7331201,681331,Brooklyn,40.66539,-73.96041,Entire home/apt,120,3,5,0.11,1,0,2016,10,17,291,2
24395202,184130293,Manhattan,40.86408,-73.92257,Private room,50,30,3,0.21,2,0,2019,3,5,64,3
13192217,94946,Brooklyn,40.69746,-73.92065,Private room,101,1,28,1.15,1,13,2019,6,8,159,7
23302837,40733012,Brooklyn,40.68231,-73.91252,Private room,40,7,0,0.3,1,365,2019,3,3,91,3
3683241,18726889,Brooklyn,40.68781,-73.91377,Entire home/apt,150,4,2,0.03,1,0,2014,8,21,233,5
9794825,18998261,Manhattan,40.76339,-73.99404,Private room,110,5,0,0.03,1,0,2016,5,22,148,6
11695338,16234492,Bronx,40.82442,-73.86193,Private room,45,2,6,0.15,1,0,2016,8,7,220,1
35652334,266998393,Brooklyn,40.69423,-73.91945,Private room,40,3,1,1,3,96,2019,7,2,183,3
28640741,95415432,Brooklyn,40.71621,-73.96407,Entire home/apt,280,4,0,0.59,1,43,2019,7,1,153,3
19930489,137999892,Staten Island,40.60613,-74.08907,Private room,35,4,19,0.84,7,346,2019,6,22,173,7
26423738,12243051,Manhattan,40.74444,-73.97355,Entire home/apt,185,29,0,0.26,96,332,2019,4,5,74,6
28917395,217332035,Brooklyn,40.59055,-73.9464,Private room,39,1,1,0.12,2,360,2018,10,31,304,4
425784,2116807,Brooklyn,40.70279,-73.98284,Entire home/apt,190,4,8,0.09,1,0,2018,1,2,2,3
16134745,471153,Brooklyn,40.71014,-73.96384,Entire home/apt,300,7,2,0.09,1,352,2018,6,29,180,6
22265621,62792050,Manhattan,40.78714,-73.94114,Private room,65,2,6,0.37,1,0,2018,6,15,166,6
22144662,73358102,Manhattan,40.75003,-73.99647,Entire home/apt,109,2,76,3.95,1,4,2019,6,14,165,6
29586573,4458360,Brooklyn,40.68804,-73.92279,Private room,110,2,0,0.67,1,280,2019,5,27,150,2
9839017,3510997,Manhattan,40.82545,-73.94969,Entire home/apt,149,31,24,0.58,1,149,2019,6,30,181,1
14983453,57049951,Manhattan,40.81205,-73.95273,Private room,69,2,100,3.09,9,345,2019,7,2,183,3
27929288,161184313,Brooklyn,40.73029,-73.9515,Private room,74,5,1,0.13,2,95,2018,11,12,316,2
26422007,198674086,Manhattan,40.7956,-73.96702,Entire home/apt,200,15,1,0.14,1,365,2018,11,30,334,6
25927829,192951036,Manhattan,40.7258,-73.99969,Private room,119,1,35,2.75,10,156,2019,6,23,174,1
21191862,110965771,Queens,40.77317,-73.82405,Private room,200,2,12,0.64,7,35,2019,6,9,160,1
25012058,11307033,Manhattan,40.72561,-73.97622,Private room,175,1,41,3.14,2,13,2019,5,17,137,6
20738991,37627534,Brooklyn,40.68953,-73.93187,Private room,49,2,1,0.05,1,0,2017,9,11,254,2
33967503,10188543,Queens,40.69318,-73.83418,Private room,60,1,17,6.71,1,1,2019,6,19,170,4
3249253,14369316,Manhattan,40.74156,-73.99476,Entire home/apt,289,2,1,0.02,1,0,2014,6,28,179,7
30930863,231133484,Manhattan,40.81963,-73.93879,Private room,50,1,3,0.47,1,0,2019,1,2,2,4
22934602,48146336,Manhattan,40.76274,-73.99321,Entire home/apt,120,30,3,0.25,20,289,2019,1,11,11,6
9370896,46638648,Brooklyn,40.68503,-73.93809,Entire home/apt,140,29,12,0.31,1,339,2018,8,20,232,2
18314930,5641114,Queens,40.70442,-73.89602,Private room,50,2,29,1.11,1,0,2019,6,27,178,5
36382847,266211707,Brooklyn,40.64439,-74.01816,Private room,185,1,0,1,2,177,2019,7,7,158,4
10166820,486147,Brooklyn,40.67174,-73.98616,Private room,63,30,17,0.44,1,73,2018,9,1,244,7
13417071,76451668,Brooklyn,40.68444,-73.9287,Entire home/apt,92,30,17,0.5,2,113,2019,4,30,120,3
17972466,33200173,Manhattan,40.78549,-73.97673,Private room,90,3,4,0.16,2,0,2017,9,26,269,3
35179345,115771987,Manhattan,40.7069,-74.0092,Entire home/apt,227,30,0,1,6,332,2019,6,22,142,7
2260274,11542120,Manhattan,40.73532,-73.99473,Private room,1250,1,0,0.05,1,0,2018,8,8,68,2
22357868,4393509,Manhattan,40.72783,-74.004,Entire home/apt,160,7,1,0.06,1,0,2018,3,9,68,6
23668740,177174475,Manhattan,40.74657,-73.98691,Entire home/apt,163,1,8,0.63,17,225,2019,5,22,142,4
16498335,17713747,Manhattan,40.85365,-73.93298,Private room,60,15,1,0.03,3,159,2017,3,3,62,6
12365206,24038764,Brooklyn,40.67708,-73.89236,Private room,60,3,2,0.05,1,0,2016,7,13,195,4
12760088,52630170,Manhattan,40.8033,-73.95771,Private room,50,3,2,0.05,1,0,2016,5,23,144,2
3553768,17891677,Manhattan,40.73496,-74.00005,Entire home/apt,200,5,64,1.09,1,329,2019,6,24,175,2
9384723,13838573,Manhattan,40.74538,-73.98313,Entire home/apt,285,31,5,0.12,1,365,2016,5,24,145,3
19786757,131684478,Staten Island,40.63291,-74.11777,Private room,83,2,5,0.24,3,188,2018,8,29,241,4
9238861,4396038,Manhattan,40.80874,-73.9589,Entire home/apt,120,2,2,0.05,1,0,2018,3,2,61,6
13315967,75275467,Bronx,40.808839999999996,-73.9302,Entire home/apt,139,2,28,0.8,4,131,2019,5,28,148,3
28885547,58131408,Brooklyn,40.73372,-73.94227,Private room,180,4,0,0.26,1,170,2019,3,30,181,7
228517,1192610,Manhattan,40.71611,-73.99828,Private room,110,30,59,0.64,1,281,2019,6,24,175,2
9623722,518931,Manhattan,40.80263,-73.94662,Entire home/apt,260,3,38,0.94,1,296,2019,7,2,183,3
8481074,44666806,Manhattan,40.72767,-73.98452,Entire home/apt,250,1,2,0.04,1,0,2015,10,1,274,5
26867963,3710483,Manhattan,40.75566,-73.99917,Entire home/apt,200,2,3,0.26,1,0,2018,8,31,243,6
33186806,64689615,Manhattan,40.77362,-73.99133,Entire home/apt,250,8,0,0.06,1,4,2019,4,29,365,6
32531179,45499169,Manhattan,40.72927,-74.00003,Entire home/apt,146,30,1,0.23,1,89,2019,3,2,61,7
24874467,188050267,Manhattan,40.83827,-73.93976,Private room,50,2,0,0.19,1,0,2019,2,9,42,6
15755439,3033622,Brooklyn,40.65237,-73.97365,Entire home/apt,90,7,1,0.05,2,210,2017,12,31,365,1
10883053,27360886,Manhattan,40.77617,-73.94677,Entire home/apt,195,1,136,3.26,1,103,2019,6,18,169,3
15288601,97323051,Brooklyn,40.67431,-73.9651,Private room,66,3,3,0.09,1,0,2018,10,16,289,3
23075778,2786998,Manhattan,40.72629,-73.98417,Entire home/apt,150,2,20,1.19,1,2,2019,6,16,167,1
6399885,33368633,Queens,40.72391,-73.84407,Entire home/apt,168,3,133,2.64,2,336,2019,6,7,158,6
34841457,40085320,Brooklyn,40.66064,-73.94315,Private room,55,2,8,6.49,2,22,2019,6,30,181,1
9967360,51219881,Manhattan,40.77878,-73.95148,Private room,100,1,2,0.05,1,0,2016,1,1,1,6
32361532,242962235,Queens,40.70892,-73.89502,Private room,42,30,0,1,23,220,2019,6,1,187,7
10163936,27537912,Brooklyn,40.70379,-73.94228,Private room,59,15,12,0.28,1,0,2017,7,9,190,1
4504493,10303277,Brooklyn,40.69059,-73.97853,Entire home/apt,110,5,0,0.09,1,0,2018,1,1,250,2
31129115,1499484,Brooklyn,40.67746,-74.01392,Entire home/apt,99,1,29,4.97,2,273,2019,6,28,179,6
28389754,23120620,Queens,40.73862,-73.80808,Private room,65,1,2,0.52,5,90,2019,5,20,140,2
13920801,10312167,Manhattan,40.80297,-73.9505,Entire home/apt,99,28,76,2.16,2,296,2019,3,4,63,2
20538305,89501678,Manhattan,40.72104,-73.97991,Private room,78,1,8,0.35,2,0,2017,8,28,240,2
36001911,89394733,Manhattan,40.75003,-74.01455,Entire home/apt,250,90,0,0.18,1,244,2019,6,2,2,2
5885402,4291007,Brooklyn,40.69498,-73.96002,Private room,95,30,35,0.69,11,340,2019,5,28,148,3
23702051,1327095,Brooklyn,40.73343,-73.95282,Private room,140,2,0,0.11,1,0,2018,11,1,1,7
15053369,95143048,Manhattan,40.72522,-73.9873,Entire home/apt,99,2,41,1.24,2,23,2017,10,14,287,7
13466168,12176919,Manhattan,40.70711,-74.01437,Entire home/apt,234,2,4,0.11,1,0,2016,12,29,364,5
35347096,62664257,Manhattan,40.72671,-73.97986,Entire home/apt,450,1,0,1,1,365,2019,7,7,187,7
31112840,232509057,Staten Island,40.59164,-74.08197,Private room,55,1,10,7.14,1,363,2019,7,5,186,6
6079079,30214562,Queens,40.72362,-73.791,Entire home/apt,145,4,38,0.75,1,125,2017,6,28,179,4
30288068,1705112,Manhattan,40.81486,-73.93941,Entire home/apt,70,1,1,1,1,6,2019,6,24,175,2
6895123,7107154,Brooklyn,40.73659,-73.95354,Entire home/apt,95,5,4,0.11,1,0,2017,1,1,1,1
1114409,265152,Brooklyn,40.68545,-73.97572,Entire home/apt,150,2,21,0.29,3,3,2019,6,2,153,1
29301889,105572926,Brooklyn,40.67636,-73.91932,Private room,85,2,2,0.24,1,0,2018,11,6,310,3
12954148,24517762,Manhattan,40.80045,-73.96119,Private room,67,3,5,0.13,1,0,2016,6,2,154,5
7665764,40244009,Queens,40.73926,-73.92045,Entire home/apt,150,3,2,0.04,1,0,2015,9,13,256,1
1731969,17318747,Manhattan,40.77084,-73.95811,Private room,99,1,20,0.42,2,278,2019,6,30,181,1
27454691,32346001,Brooklyn,40.69854,-73.92373,Private room,106,1,2,0.22,2,5,2018,10,25,298,5
27425265,147590647,Brooklyn,40.61699,-74.01042,Private room,55,1,39,3.45,1,45,2019,7,7,188,1
33652038,230037325,Brooklyn,40.67916,-73.90628,Private room,57,1,9,3.18,6,170,2019,6,23,174,1
7843696,41330687,Manhattan,40.73363,-73.98545,Private room,79,1,0,0.05,1,0,2018,8,30,365,3
27034834,17477908,Manhattan,40.79473,-73.96744,Entire home/apt,350,30,2,0.19,10,365,2019,1,2,2,4
11894427,10750483,Manhattan,40.79556,-73.9325,Private room,89,4,1,0.16,1,365,2019,1,2,2,4
21817889,158764663,Brooklyn,40.66505,-73.93875,Entire home/apt,275,2,78,4.06,1,325,2019,6,11,162,3
36458668,217463199,Queens,40.74387,-73.82556,Private room,68,3,0,2,4,362,2019,7,1,182,2
36275809,272829356,Manhattan,40.77469,-73.95181,Entire home/apt,230,3,0,1,1,350,2019,7,3,184,4
4494705,11228023,Brooklyn,40.65188,-74.00611,Private room,50,30,2,0.04,1,0,2017,6,27,178,3
27833897,13775855,Manhattan,40.72772,-73.98046,Entire home/apt,149,3,25,2.4,1,1,2019,6,9,160,1
36343069,27560165,Brooklyn,40.67764,-73.94991,Private room,45,1,0,1,1,176,2019,7,6,187,1
13361613,8961407,Manhattan,40.8053,-73.94704,Entire home/apt,375,3,50,1.5,3,351,2019,5,27,147,2
858695,4494343,Bronx,40.84058,-73.91382,Private room,30,2,291,3.69,1,208,2019,6,20,171,5
30958853,32581689,Brooklyn,40.63818,-74.01918,Private room,32,3,1,0.16,1,0,2019,1,1,1,3
13344039,5777244,Brooklyn,40.69209,-73.98499,Entire home/apt,175,1,10,0.27,1,0,2016,9,5,249,2
11434339,60077790,Manhattan,40.82044,-73.93605,Private room,100,1,0,0.02,1,0,2016,2,30,17,1
23684864,13788158,Brooklyn,40.69392,-73.97114,Entire home/apt,250,3,37,2.39,2,140,2019,6,23,174,1
33885227,255899465,Brooklyn,40.69814,-73.9286,Private room,63,2,10,3.85,1,127,2019,6,30,181,1
11391101,59756933,Brooklyn,40.70223,-73.9148,Private room,60,2,1,0.02,1,0,2016,3,19,79,7
12470877,67493763,Manhattan,40.72952,-73.98214,Private room,82,1,4,0.16,1,0,2017,7,31,212,2
6220514,31617949,Manhattan,40.72551,-73.97893,Entire home/apt,250,30,25,0.51,1,0,2018,10,6,279,7
29927138,158461160,Brooklyn,40.68062,-73.94418,Entire home/apt,62,30,1,0.75,6,284,2019,5,31,151,6
18649105,44838931,Queens,40.76843,-73.93257,Private room,90,3,17,0.65,2,334,2019,4,23,113,3
20928429,92474771,Manhattan,40.8233,-73.94461,Private room,65,1,26,1.18,1,0,2018,5,12,132,7
22228935,80561485,Queens,40.77418,-73.93545,Private room,50,1,62,3.36,2,7,2019,6,18,169,3
34516188,260609528,Manhattan,40.70494,-74.01692,Private room,100,1,0,1,7,360,2019,6,24,167,2
31151589,16354583,Brooklyn,40.67325,-73.94666,Private room,30,5,2,0.33,1,0,2019,1,31,31,5
29834691,224413673,Manhattan,40.80536,-73.95434,Entire home/apt,150,1,4,0.53,1,0,2018,12,28,362,6
1213991,6626827,Manhattan,40.76247,-73.99294,Private room,240,4,77,1.81,1,21,2019,6,19,170,4
29615968,45599567,Queens,40.74881,-73.93885,Private room,70,14,1,0.16,1,0,2019,1,7,7,2
30399969,129312581,Brooklyn,40.72944,-73.95395,Entire home/apt,167,2,0,0.74,1,0,2019,6,1,1,1
15102026,19983675,Brooklyn,40.68678,-73.94467,Private room,55,2,3,0.09,1,0,2016,10,29,303,7
21399518,6563906,Brooklyn,40.71318,-73.96038,Private room,70,1,8,0.41,1,0,2018,5,6,126,1
1507845,109505,Manhattan,40.77006,-73.95441,Entire home/apt,159,2,114,1.62,1,46,2019,6,23,174,1
4500897,2781725,Brooklyn,40.64687,-73.98182,Entire home/apt,115,7,6,0.11,1,183,2018,8,19,231,1
31803703,238342493,Brooklyn,40.68846,-73.99557,Entire home/apt,250,2,19,3.63,1,295,2019,7,1,182,2
27322746,23773099,Brooklyn,40.68462,-73.96908,Entire home/apt,110,225,0,0.06,1,365,2018,12,1,280,2
6363059,33152462,Manhattan,40.70778,-74.00685,Entire home/apt,150,1,9,0.18,1,0,2015,7,11,192,7
18543400,95341869,Brooklyn,40.69502,-73.93984,Private room,60,2,47,1.81,1,77,2019,5,19,139,1
17031720,18810552,Manhattan,40.79149,-73.94658,Private room,80,5,0,0.03,1,0,2017,1,28,270,2
21649044,157563838,Brooklyn,40.6886,-73.95906,Entire home/apt,99,2,0,0.05,1,0,2018,12,1,1,2
29824856,25970711,Brooklyn,40.68457,-73.92914,Entire home/apt,100,2,8,1.09,1,75,2019,6,16,167,1
9765897,10366292,Brooklyn,40.68552,-73.96481,Private room,40,5,2,0.06,3,0,2017,9,5,248,3
17480275,115227524,Manhattan,40.81638,-73.95937,Private room,70,28,0,0.05,1,0,2017,12,20,287,1
21475999,117365574,Manhattan,40.7497,-73.99515,Private room,85,1,113,5.5,5,292,2019,6,22,173,7
24455779,27532205,Brooklyn,40.68994,-73.90526,Private room,65,1,8,3.08,1,106,2019,7,6,187,7
28014842,137358866,Manhattan,40.79422,-73.94421,Entire home/apt,76,30,3,0.36,103,219,2019,3,31,90,1
35493162,259662705,Brooklyn,40.71324,-73.94271,Entire home/apt,184,3,1,1,1,217,2019,6,11,162,3
21733997,16068417,Brooklyn,40.68639,-73.93263,Entire home/apt,80,3,8,0.41,1,229,2019,4,29,119,2
17367289,112910861,Queens,40.59745,-73.76032,Private room,35,1,61,2.12,2,124,2019,6,6,157,5
16513101,23293950,Brooklyn,40.67706,-74.01133,Entire home/apt,115,2,124,5.04,1,275,2019,7,5,186,6
7471933,34315772,Brooklyn,40.70414,-73.93408,Entire home/apt,360,6,34,0.72,1,76,2019,7,2,183,3
20191974,7116018,Brooklyn,40.71041,-73.95773,Entire home/apt,200,3,0,0.16,1,0,2019,4,9,3,2
2897507,9840901,Brooklyn,40.68105,-73.95783,Private room,40,7,16,0.5,1,221,2019,5,18,138,7
5119201,17450152,Manhattan,40.76332,-73.9884,Private room,150,1,38,0.77,5,307,2019,6,21,172,6
33944634,243226371,Manhattan,40.72391,-73.98409,Entire home/apt,700,2,8,3.08,1,263,2019,6,2,153,1
13632675,7408231,Brooklyn,40.68331,-73.98609,Entire home/apt,104,2,0,0.06,1,0,2018,9,25,242,1
31000518,16145840,Manhattan,40.79745,-73.93834,Entire home/apt,100,2,1,0.18,2,0,2019,1,22,22,3
20983319,33589349,Queens,40.69002,-73.83688,Private room,85,3,0,0.07,1,88,2019,1,27,138,3
26754406,126962637,Manhattan,40.74849,-73.97873,Entire home/apt,145,3,28,2.43,1,43,2019,6,19,170,4
10830834,56082757,Brooklyn,40.71074,-73.96276,Entire home/apt,150,2,0,0.02,1,0,2016,10,1,84,2
13730254,30708411,Manhattan,40.73183,-73.98513,Entire home/apt,129,4,7,0.31,1,0,2018,8,27,239,2
23744530,3447309,Manhattan,40.80201,-73.95774,Entire home/apt,89,5,1,0.14,2,7,2018,12,9,343,1
9574953,4025647,Brooklyn,40.71259,-73.96037,Entire home/apt,200,7,3,0.08,1,216,2019,1,2,2,4
28068963,129222253,Bronx,40.87675,-73.86372,Entire home/apt,280,2,32,3.09,3,344,2019,7,3,184,4
36113226,28752285,Brooklyn,40.71268,-73.95855,Private room,90,2,0,2,1,347,2019,6,30,181,1
246351,1292250,Manhattan,40.73834,-73.9823,Entire home/apt,135,1,5,0.06,1,0,2015,8,17,229,2
533927,2624738,Manhattan,40.74403,-73.99581,Entire home/apt,225,4,153,2.03,1,205,2019,6,24,175,2
19867655,5244814,Brooklyn,40.71949,-73.95827,Entire home/apt,200,3,1,0.16,1,0,2019,1,2,2,4
4837865,19636200,Manhattan,40.77692,-73.97977,Private room,85,1,34,0.71,1,8,2019,7,2,183,3
9238295,24272490,Manhattan,40.75145,-73.97162,Entire home/apt,179,1,9,0.21,1,189,2017,9,11,254,2
4765123,24584990,Manhattan,40.8261,-73.95074,Private room,50,3,8,0.15,1,0,2016,9,2,246,6
6334292,139311,Brooklyn,40.68363,-73.98011,Entire home/apt,150,2,63,1.26,1,0,2018,11,3,307,7
4879530,25102191,Manhattan,40.80732,-73.93972,Entire home/apt,125,7,0,0.19,1,0,2019,1,27,146,4
781486,2723812,Bronx,40.80461,-73.92276,Private room,60,3,86,1.13,2,1,2017,12,12,346,3
35713334,261761196,Manhattan,40.76523,-73.98049,Private room,250,1,0,1,8,306,2019,7,1,185,2
30793116,22863358,Manhattan,40.84245,-73.93886,Private room,80,2,1,0.71,1,29,2019,5,28,148,3
30739837,181370114,Manhattan,40.79167,-73.97864,Entire home/apt,500,1,0,2,1,87,2019,7,1,182,2
28659175,216235179,Brooklyn,40.69933,-73.92079,Private room,50,30,0,0.3,17,327,2019,3,27,64,6
27909175,174663454,Manhattan,40.80672,-73.94993,Private room,70,1,47,4.45,1,10,2019,6,28,179,6
34142194,48711094,Manhattan,40.74607,-73.98372,Private room,95,2,10,4.55,1,0,2019,6,23,174,1
6074975,23234988,Queens,40.74896,-73.80715,Entire home/apt,369,2,74,1.46,6,256,2019,5,28,148,3
