id,host_id,neighbourhood_group,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_year,last_review_month,last_review_day,last_review_dayofyear,last_review_dayofweek
16120533,56878925,Brooklyn,40.63485,-73.92055,Shared room,2,4,0.13,2,3,2017,12,27,361,4
25465008,187975743,Manhattan,40.76488,-73.98832,Shared room,1,44,3.27,8,199,2019,6,30,181,1
20216401,12999475,Brooklyn,40.70032,-73.91684,Private room,1,2,0.09,1,0,2017,8,27,239,1
19120316,132219056,Brooklyn,40.69079,-73.93716,Private room,1,38,1.58,2,218,2019,6,2,153,1
18191892,28483768,Staten Island,40.57825,-74.08879,Entire home/apt,4,45,1.66,1,134,2019,6,19,170,4
30956885,96049478,Manhattan,40.72604,-73.99342,Entire home/apt,7,4,1.38,1,14,2019,5,13,133,2
3437101,17318747,Manhattan,40.77343,-73.95979,Private room,1,21,0.47,2,82,2019,6,15,166,7
30227054,50240612,Manhattan,40.74903,-73.98528,Entire home/apt,1,7,1.1,1,0,2019,7,2,183,3
16352907,71698853,Manhattan,40.78592,-73.97331,Entire home/apt,2,1,0.03,1,0,2017,1,2,2,2
14827512,9390190,Manhattan,40.72364,-73.99923,Shared room,1,51,1.48,4,82,2019,7,1,182,2
23027004,162432541,Brooklyn,40.7117,-73.9624,Entire home/apt,3,40,2.3,2,279,2019,5,27,147,2
18407764,31681589,Brooklyn,40.70882,-73.95445,Private room,2,4,0.15,1,0,2017,5,8,128,2
20529760,1526757,Brooklyn,40.68609,-73.9448,Private room,2,45,1.96,3,350,2019,6,21,172,6
27024042,203307016,Brooklyn,40.68063,-73.91689,Private room,1,44,3.73,2,75,2019,6,20,171,5
24035864,20154516,Manhattan,40.79566,-73.96859,Private room,6,22,1.47,1,0,2018,8,24,236,6
21816757,159023062,Brooklyn,40.67372,-73.91648,Entire home/apt,2,12,0.61,1,0,2018,12,28,362,6
19084168,6219701,Brooklyn,40.68966,-73.97382,Entire home/apt,10,1,0.04,1,0,2017,7,28,209,6
28332207,212899703,Queens,40.67783,-73.76637,Private room,2,2,0.26,3,26,2019,4,15,105,2
8915246,2968774,Brooklyn,40.66838,-73.95624,Shared room,1,1,0.02,2,0,2015,11,11,315,4
25946015,195021790,Manhattan,40.73338,-74.00314,Entire home/apt,2,4,0.31,1,0,2018,7,26,207,5
22131954,161671480,Manhattan,40.76147,-73.99908,Private room,1,0,0.62,1,0,2019,1,1,182,1
7435181,38946305,Brooklyn,40.69496,-73.93088,Private room,3,4,0.08,1,0,2015,12,27,361,1
20757749,76104209,Manhattan,40.74978,-73.96977,Entire home/apt,30,0,1.29,33,365,2019,7,2,121,7
28411950,214483779,Queens,40.76296,-73.92571,Private room,2,4,0.42,1,164,2018,10,28,301,1
27138925,3388510,Brooklyn,40.64599,-73.96079,Entire home/apt,2,5,0.46,1,0,2019,3,31,90,1
23593582,111262060,Brooklyn,40.64105,-73.957,Private room,1,66,4.07,1,144,2019,6,9,160,1
3868344,14902860,Brooklyn,40.68374,-73.942,Entire home/apt,5,51,0.87,5,318,2019,6,7,158,6
35236534,200239515,Queens,40.74258,-73.89315,Private room,30,0,0.42,15,40,2019,1,22,172,6
5726773,23570473,Brooklyn,40.67219,-73.95461,Private room,30,18,0.36,3,339,2016,9,26,270,2
27851725,207381757,Bronx,40.87633,-73.88328,Private room,1,18,1.93,1,153,2019,7,1,182,2
28515078,124155350,Manhattan,40.82778,-73.94995,Entire home/apt,2,7,0.76,1,0,2019,1,2,2,4
27061895,12460642,Brooklyn,40.68345,-73.93874,Entire home/apt,3,6,0.54,1,0,2019,7,6,187,7
16475935,23700673,Brooklyn,40.69377,-73.96229,Private room,3,0,0.52,2,2,2019,5,30,90,3
33295827,250771864,Manhattan,40.80131,-73.96596,Private room,50,0,2.05,1,1,2019,6,1,152,3
6149507,21558108,Brooklyn,40.712,-73.96666,Entire home/apt,1,1,0.02,1,0,2015,5,7,127,5
2719792,13917921,Brooklyn,40.69895,-73.93249,Private room,2,26,1.22,2,266,2019,6,18,169,3
118680,599354,Manhattan,40.73067,-73.98702,Private room,2,0,0.02,1,0,2014,8,16,283,3
10019508,51095356,Brooklyn,40.69966,-73.93241,Private room,2,41,0.96,1,301,2018,10,29,302,2
27934322,154981576,Queens,40.70117,-73.91083,Private room,30,3,0.36,9,7,2019,6,19,170,4
3973944,1401835,Brooklyn,40.70974,-73.95612,Private room,2,30,0.52,3,219,2019,5,26,146,1
753687,3964655,Brooklyn,40.67958,-73.93687,Entire home/apt,3,104,1.36,1,275,2019,6,24,175,2
22001596,113918131,Manhattan,40.73433,-73.98371,Private room,5,0,0.08,1,0,2018,5,1,308,1
8883032,46481544,Brooklyn,40.65874,-73.96108,Entire home/apt,1,0,0.02,1,0,2014,12,3,246,4
33256416,217482038,Manhattan,40.76178,-73.96653,Private room,3,1,1,3,0,2019,6,11,162,3
34723111,261904019,Queens,40.70631,-73.89698,Entire home/apt,3,5,3.13,1,145,2019,7,1,182,2
17664316,13416818,Brooklyn,40.67964,-73.95629,Private room,2,16,0.57,3,0,2017,10,21,294,7
2061367,10550207,Manhattan,40.77895,-73.97837,Private room,2,0,0.02,1,0,2015,8,1,92,3
29576256,222659001,Brooklyn,40.6781,-73.91163,Private room,2,26,3.59,4,192,2019,6,26,177,4
25961797,35577118,Manhattan,40.76182,-73.9619,Entire home/apt,1,48,3.71,1,0,2019,6,15,166,7
4588689,5926785,Manhattan,40.72556,-73.98504,Entire home/apt,1,0,0.02,1,0,2015,10,29,151,7
6784908,18186682,Manhattan,40.87211,-73.91544,Entire home/apt,30,2,0.09,1,15,2019,3,31,90,1
31218310,233485864,Staten Island,40.56662,-74.10444,Private room,1,56,9.33,2,307,2019,7,6,187,7
23919507,39531110,Brooklyn,40.60663,-73.9821,Private room,2,1,0.08,1,0,2018,6,11,162,2
5942962,2981156,Queens,40.7618,-73.92728,Shared room,1,26,0.55,2,84,2018,12,2,336,1
16634534,7831209,Manhattan,40.80715,-73.93834,Private room,1,98,3.25,10,350,2019,4,15,105,2
34743695,5993014,Brooklyn,40.67266,-73.95856,Entire home/apt,15,0,0.94,1,6,2019,6,6,187,2
27062294,48539240,Manhattan,40.73411,-73.98289,Private room,1,1,0.09,2,0,2018,7,30,211,2
35892874,269970642,Manhattan,40.80778,-73.94762,Entire home/apt,120,0,2,1,365,2019,6,21,139,7
13395084,74789787,Brooklyn,40.69558,-73.96872,Private room,7,2,0.06,1,0,2016,8,13,226,7
34644063,55560532,Manhattan,40.73825,-73.98184,Entire home/apt,2,0,1,1,66,2019,7,1,182,7
34983299,238800808,Brooklyn,40.70893,-73.9572,Entire home/apt,2,1,1,1,28,2019,7,1,182,2
227735,1187935,Manhattan,40.72416,-73.9853,Entire home/apt,2,120,1.27,1,229,2019,6,24,175,2
3376999,17036912,Brooklyn,40.66911,-73.94824,Entire home/apt,3,153,2.64,1,260,2019,6,24,175,2
34370336,6556741,Brooklyn,40.68076,-73.95667,Private room,3,1,0.5,4,31,2019,5,11,131,7
10365516,30983216,Brooklyn,40.69358,-73.92409,Entire home/apt,2,114,2.75,1,235,2019,7,6,187,7
3164173,2338762,Brooklyn,40.71808,-73.95511,Entire home/apt,1,12,0.33,1,0,2016,8,28,241,1
3727816,19044620,Queens,40.73538,-73.853,Private room,1,2,0.03,1,0,2014,10,22,295,4
20387176,20540369,Brooklyn,40.70031,-73.91718,Private room,1,0,0.29,1,0,2019,3,25,148,2
5958299,30454464,Manhattan,40.74717,-73.99179,Private room,1,158,3.08,1,105,2019,7,4,185,5
26290174,131392140,Queens,40.75694,-73.9308,Entire home/apt,2,21,1.73,5,90,2019,6,16,167,1
7180335,3508047,Brooklyn,40.69765,-73.93334,Private room,5,1,0.16,3,0,2019,1,1,1,3
11162977,58061728,Queens,40.78,-73.91672,Entire home/apt,4,17,0.44,1,0,2019,6,23,174,1
15754561,87370616,Bronx,40.82006,-73.90332,Private room,2,77,2.37,2,365,2019,7,7,188,1
767562,1949282,Brooklyn,40.69254,-73.91092,Private room,2,77,0.95,5,167,2019,6,2,153,1
6151450,26790498,Manhattan,40.82366,-73.9461,Private room,3,1,0.07,1,0,2018,5,28,148,2
20419339,31624246,Brooklyn,40.72037,-73.94624,Entire home/apt,2,3,0.13,1,178,2017,11,5,309,1
29893519,174797199,Manhattan,40.72207,-73.98726,Entire home/apt,1,11,1.46,1,0,2019,1,22,22,3
32450788,243787623,Brooklyn,40.6994,-73.92186,Entire home/apt,7,10,2.26,1,66,2019,6,23,174,1
15462208,26073602,Manhattan,40.79575,-73.94817,Entire home/apt,2,101,3.07,1,0,2019,1,12,12,7
8848162,46122430,Queens,40.76114,-73.91398,Private room,60,1,0.02,1,0,2015,10,26,299,2
29570887,24124835,Brooklyn,40.68652,-73.95412,Private room,25,0,0.5,2,100,2019,5,3,153,7
2267006,7503643,Brooklyn,40.72537,-73.94076,Entire home/apt,30,0,0.16,52,330,2019,2,27,227,3
7688839,2060383,Brooklyn,40.68732,-73.99245,Entire home/apt,3,23,0.51,1,2,2019,6,16,167,1
197155,960836,Manhattan,40.76415,-73.99067,Entire home/apt,1,122,1.29,1,20,2019,6,23,174,1
4467771,23178728,Manhattan,40.74998,-73.99772,Entire home/apt,7,95,1.7,1,13,2019,6,29,180,7
26166987,5161217,Manhattan,40.72362,-74.0053,Entire home/apt,4,2,0.2,1,1,2018,12,31,365,2
29225254,107434423,Manhattan,40.76125,-73.99546,Entire home/apt,30,1,0.17,232,187,2019,1,10,10,5
727512,417504,Brooklyn,40.73867,-73.95448,Entire home/apt,3,50,0.67,28,47,2019,7,2,183,3
4737830,24459029,Brooklyn,40.67083,-73.94944,Private room,1,3,0.05,1,0,2015,7,15,196,4
31189073,45317760,Manhattan,40.77096,-73.95512,Shared room,1,23,3.67,3,13,2019,6,13,164,5
29060392,121836170,Brooklyn,40.70229,-73.92223,Private room,1,40,4.62,1,354,2019,6,9,160,1
24846816,187822288,Queens,40.76921,-73.87132,Private room,1,128,8.95,5,278,2019,6,22,173,7
23478580,9287155,Manhattan,40.74265,-73.98066,Entire home/apt,30,16,0.98,1,145,2019,5,20,140,2
35336447,266035174,Brooklyn,40.65377,-73.95927,Private room,2,3,3,1,2,2019,6,30,181,1
12302170,66326553,Manhattan,40.76149,-73.99159,Entire home/apt,6,124,3.16,2,247,2019,6,18,169,3
18870281,131476188,Brooklyn,40.64917,-73.96236,Private room,3,0,0.11,1,0,2018,8,30,112,6
24872073,2967674,Brooklyn,40.68923,-73.92682,Private room,30,4,0.37,2,21,2018,10,12,285,6
5771655,12212944,Brooklyn,40.64455,-73.98298,Private room,21,1,0.02,2,1,2015,6,19,170,6
27254736,14317115,Manhattan,40.74075,-73.97674,Entire home/apt,1,0,0.16,1,0,2018,12,5,270,1
21977693,2863092,Manhattan,40.7253,-73.98861,Private room,7,0,0.37,1,0,2019,1,31,30,5
17554981,5162192,Manhattan,40.7979,-73.96024,Entire home/apt,30,2,0.08,12,216,2017,8,17,229,5
12765391,3311487,Brooklyn,40.71165,-73.96322,Private room,1,0,0.03,3,0,2016,9,8,46,2
34435500,259945322,Manhattan,40.74493,-74.00195,Entire home/apt,3,2,0.97,1,45,2019,6,8,159,7
21346376,37818693,Manhattan,40.75827,-73.99368,Entire home/apt,31,9,0.51,1,137,2019,6,1,152,7
20621413,145801588,Manhattan,40.75371,-73.97226,Entire home/apt,3,3,0.2,4,324,2019,4,11,101,5
16440192,16677326,Manhattan,40.74837,-73.99639,Private room,1,70,2.27,12,344,2019,6,24,175,2
15194855,68538563,Brooklyn,40.68978,-73.87017,Private room,2,8,0.24,1,0,2016,10,29,303,7
32564016,224666178,Brooklyn,40.71263,-73.9581,Entire home/apt,2,6,1.5,1,2,2019,6,9,160,1
30469105,88036082,Brooklyn,40.63912,-73.92827,Entire home/apt,2,17,2.48,2,0,2019,3,8,67,6
25962847,97042500,Manhattan,40.80387,-73.95164,Private room,3,30,2.48,4,145,2019,7,4,185,5
7664692,40124500,Brooklyn,40.63574,-74.00329,Shared room,1,73,1.53,2,365,2019,7,1,182,2
28602842,215869827,Manhattan,40.73245,-73.98535,Entire home/apt,30,0,0.11,1,180,2018,12,26,292,2
284208,1366270,Brooklyn,40.66441,-73.97974,Private room,4,36,0.47,2,80,2018,11,12,316,2
4502339,23349530,Manhattan,40.80204,-73.95656,Shared room,1,0,6.23,1,59,2019,6,3,123,6
2251009,4265028,Manhattan,40.72847,-73.99029,Private room,5,1,0.02,1,0,2016,2,24,55,4
21977042,160457828,Brooklyn,40.57872,-73.96009,Entire home/apt,1,117,6.07,1,68,2019,7,7,188,1
14043646,15838559,Queens,40.71865,-73.8538,Private room,60,6,0.17,4,0,2016,8,21,234,1
22278389,18616281,Brooklyn,40.71453,-73.96038,Private room,1,10,0.53,1,0,2018,9,23,266,1
12685533,14933972,Brooklyn,40.67858,-73.93713,Private room,2,69,1.81,3,11,2019,6,6,157,5
14187014,85986280,Manhattan,40.76848,-73.96014,Entire home/apt,1,25,0.75,1,0,2019,6,23,174,1
25231000,29124230,Manhattan,40.73133,-74.00461,Entire home/apt,7,5,0.39,1,34,2018,8,31,243,6
22667641,167000939,Manhattan,40.76373,-73.96595,Entire home/apt,2,13,0.87,1,0,2018,7,29,210,1
29031435,6564232,Manhattan,40.81723,-73.93616,Private room,2,3,0.34,1,0,2018,12,9,343,1
2065985,9757249,Queens,40.74071,-73.9191,Private room,1,0,0.43,1,0,2019,4,31,104,1
12765858,69457013,Manhattan,40.79768,-73.9633,Private room,30,0,0.05,1,0,2016,7,22,168,1
28965064,1093167,Brooklyn,40.68076,-73.96415,Entire home/apt,1,3,0.33,1,95,2018,10,14,287,1
30387600,107434423,Manhattan,40.75231,-73.98924,Entire home/apt,30,1,0.16,232,322,2019,1,2,2,4
637716,3181665,Manhattan,40.72095,-73.99401,Entire home/apt,4,2,0.02,1,0,2013,4,3,93,4
4772857,24597265,Queens,40.77075,-73.91018,Private room,7,4,0.1,8,309,2019,4,1,91,2
9920626,36054372,Manhattan,40.71401,-73.99063,Entire home/apt,1,0,0.03,1,0,2016,5,25,271,3
8309731,43804373,Manhattan,40.76096,-73.95964,Entire home/apt,1,13,0.28,1,0,2016,2,12,43,6
993514,15145088,Manhattan,40.78729,-73.97439,Entire home/apt,30,8,0.11,8,346,2019,6,3,154,2
17370778,1339545,Brooklyn,40.67005,-73.97981,Entire home/apt,3,125,4.51,2,61,2019,6,25,176,3
14153081,1699871,Brooklyn,40.68463,-73.90729,Entire home/apt,2,73,2.06,3,170,2019,6,2,153,1
732624,3813161,Manhattan,40.81908,-73.94776,Private room,1,327,4.01,1,287,2019,6,29,180,7
34749200,54736855,Brooklyn,40.70505,-73.91848,Entire home/apt,1,16,11.16,1,143,2019,7,7,188,1
25422338,191913119,Manhattan,40.71313,-74.00541,Entire home/apt,2,0,0.16,1,0,2018,4,23,344,7
11927624,5251483,Brooklyn,40.70328,-73.98314,Entire home/apt,4,2,0.05,1,0,2016,7,23,205,7
5707888,3780975,Manhattan,40.80403,-73.95615,Entire home/apt,2,6,0.12,1,0,2016,1,3,3,1
4216183,14565233,Brooklyn,40.71543,-73.94159,Entire home/apt,2,3,0.05,1,0,2015,1,4,4,1
18624243,50605761,Brooklyn,40.68647,-73.97531,Entire home/apt,5,1,0.05,1,2,2017,10,16,289,2
28071998,47516406,Queens,40.69139,-73.86086,Private room,7,4,0.41,2,180,2018,10,8,281,2
54626,190409,Bronx,40.83075,-73.93058,Private room,1,138,1.45,3,323,2019,6,30,181,1
23124338,171830071,Bronx,40.85662,-73.89797,Private room,2,5,0.3,1,0,2018,3,26,85,2
13733309,60002757,Manhattan,40.7921,-73.97031,Entire home/apt,2,3,0.08,1,0,2016,7,26,208,3
20884271,68992648,Manhattan,40.81888,-73.94345,Private room,2,47,2.16,1,0,2018,11,21,325,4
30689529,192951036,Manhattan,40.72608,-74.00022,Entire home/apt,1,9,1.73,10,338,2019,6,9,160,1
13376886,71496163,Manhattan,40.79747,-73.94106,Entire home/apt,1,1,0.03,1,0,2016,6,17,169,6
30435663,113417140,Manhattan,40.74022,-73.98003,Entire home/apt,2,2,1.4,1,0,2019,6,17,168,2
8588621,25889382,Brooklyn,40.67649,-73.94657,Private room,2,79,1.75,1,268,2019,5,30,150,5
24491178,20044199,Manhattan,40.72503,-74.0013,Entire home/apt,3,26,1.81,1,42,2019,6,21,172,6
34416046,212171922,Brooklyn,40.68623,-73.92231,Private room,1,9,4.35,1,147,2019,6,19,170,4
25474632,37151670,Queens,40.7639,-73.93199,Private room,14,6,0.45,1,61,2019,6,28,179,6
18374250,66961768,Brooklyn,40.69286,-73.93747,Private room,1,9,0.34,1,0,2017,9,19,262,3
13963005,41870118,Queens,40.72064,-73.83746,Entire home/apt,365,0,0.39,1,364,2019,3,28,112,7
2333141,11917311,Brooklyn,40.67026,-73.92587,Entire home/apt,2,17,0.39,1,0,2018,3,7,66,4
33778143,204733512,Queens,40.76111,-73.88408,Private room,3,13,5.42,2,80,2019,7,3,184,4
19049100,23431638,Manhattan,40.74689,-73.97763,Entire home/apt,3,42,1.67,1,40,2019,6,14,165,6
14245639,16098958,Manhattan,40.70379,-74.00946,Entire home/apt,30,0,0.03,96,365,2017,5,24,112,7
29994978,5794062,Brooklyn,40.67331,-73.97471,Entire home/apt,3,2,0.46,1,5,2019,6,23,174,1
400466,1985759,Brooklyn,40.66009,-73.96237,Entire home/apt,30,32,0.37,1,50,2016,10,11,285,3
9902263,2350080,Manhattan,40.8004,-73.96849,Entire home/apt,9,0,0.02,1,0,2015,12,6,233,3
3626302,11674837,Queens,40.70554,-73.90729,Private room,1,173,2.87,3,352,2019,6,19,170,4
13838042,57573249,Manhattan,40.82636,-73.93867,Entire home/apt,2,3,0.09,2,0,2016,11,27,332,1
25252879,4675864,Brooklyn,40.71024,-73.94933,Entire home/apt,3,9,0.69,1,2,2019,6,22,173,7
30677218,24865062,Manhattan,40.7416,-73.99782,Entire home/apt,4,2,0.3,1,17,2019,1,2,2,4
18312034,37901086,Manhattan,40.76482,-73.96061,Entire home/apt,1,1,1,1,362,2019,7,3,184,4
34152348,29092144,Manhattan,40.7465,-73.9981,Entire home/apt,15,2,0.97,1,299,2019,5,16,136,5
8883074,46474221,Brooklyn,40.70554,-73.91934,Private room,7,0,0.18,1,0,2019,1,17,117,2
8984018,3256202,Manhattan,40.74044,-74.00326,Entire home/apt,1,0,0.52,1,0,2019,5,19,83,1
13112895,7573341,Brooklyn,40.63885,-74.01959,Entire home/apt,2,130,3.48,2,306,2019,6,28,179,6
19913714,48081884,Brooklyn,40.70564,-73.92774,Private room,3,2,0.08,2,0,2017,8,14,226,2
23515323,1687425,Brooklyn,40.73075,-73.95725,Private room,2,0,0.12,1,0,2018,10,16,314,6
4462008,16286162,Bronx,40.86814,-73.85874,Private room,2,97,1.81,4,262,2019,6,12,163,4
36037081,271114286,Manhattan,40.74169,-73.99723,Entire home/apt,2,0,1,1,6,2019,7,7,184,2
21045451,1892493,Brooklyn,40.66819,-73.92394,Private room,2,5,0.25,2,46,2019,5,5,125,1
25582365,4463195,Manhattan,40.8522,-73.93456,Entire home/apt,1,1,0.07,1,0,2018,6,3,154,1
16363747,107158968,Brooklyn,40.683839999999996,-73.99065,Private room,1,8,0.26,1,0,2018,3,16,75,6
13216357,14052889,Manhattan,40.82779,-73.94065,Entire home/apt,7,32,0.91,1,290,2019,5,8,128,4
17539385,7070648,Manhattan,40.78206,-73.94949,Entire home/apt,5,24,0.85,1,20,2019,6,23,174,1
18560104,7740184,Brooklyn,40.67653,-73.95793,Private room,1,13,0.51,1,0,2019,6,23,174,1
22115009,44620317,Queens,40.74061,-73.85651,Shared room,1,8,0.53,4,347,2018,9,28,271,6
7264263,5030772,Manhattan,40.77258,-73.95213,Entire home/apt,1,13,0.27,1,0,2016,12,27,362,3
22229755,1036697,Brooklyn,40.69436,-73.92261,Entire home/apt,3,21,1.14,1,30,2019,6,3,154,2
23271408,39528519,Manhattan,40.70987,-73.98689,Shared room,14,0,0.34,28,322,2019,5,29,116,1
27988211,138203985,Queens,40.70724,-73.91268,Entire home/apt,1,94,8.84,1,0,2019,7,7,188,1
16802965,25233493,Brooklyn,40.71286,-73.96084,Entire home/apt,5,31,1.39,2,291,2018,11,4,308,1
25812660,183803880,Manhattan,40.76578,-73.98383,Entire home/apt,3,26,2.5,1,0,2019,6,20,171,5
27734811,3048319,Manhattan,40.76209,-73.99875,Entire home/apt,2,12,1.14,2,2,2019,6,3,154,2
15450257,30116728,Manhattan,40.78324,-73.95149,Entire home/apt,5,1,0.05,1,0,2018,1,1,1,2
3301484,56920,Manhattan,40.80118,-73.97063,Private room,2,0,0.07,2,352,2018,6,3,215,7
34121885,110319331,Manhattan,40.77132,-73.94829,Entire home/apt,5,4,1.74,1,192,2019,6,29,180,7
16144586,79751933,Brooklyn,40.67034,-73.95169,Private room,3,1,0.03,1,0,2016,12,16,351,6
11062629,6961443,Manhattan,40.75957,-73.96802,Private room,1,1,0.02,2,0,2016,2,15,46,2
5298458,2730883,Manhattan,40.85341,-73.93181,Entire home/apt,30,3,0.06,2,82,2017,12,26,360,3
22955340,39062378,Manhattan,40.76372,-73.98355,Shared room,2,0,0.08,1,0,2018,8,19,179,5
24151964,7941100,Manhattan,40.81468,-73.93735,Private room,2,1,0.07,1,156,2018,5,29,149,3
27986129,6116657,Manhattan,40.76228,-73.99027,Entire home/apt,3,25,2.48,1,30,2019,7,1,182,2
15176641,19923341,Queens,40.78573,-73.81062,Private room,1,0,0.68,1,365,2017,11,4,247,1
22106002,18605299,Manhattan,40.74688,-73.99657,Private room,5,2,0.1,1,0,2018,1,31,31,4
33551810,248282016,Manhattan,40.78513,-73.95588,Entire home/apt,5,1,0.41,1,77,2019,4,27,117,7
6337725,33000709,Manhattan,40.81412,-73.95185,Entire home/apt,2,2,0.04,1,0,2015,8,27,239,5
33881088,5986790,Manhattan,40.83532,-73.94428,Private room,5,4,1.58,6,272,2019,6,26,177,4
36384760,14563616,Manhattan,40.74271,-73.99554,Entire home/apt,1,0,1,2,127,2019,6,30,181,1
24352967,182989977,Brooklyn,40.65435,-73.93785,Private room,3,3,0.3,5,365,2019,1,2,2,4
35496484,267046022,Manhattan,40.76369,-73.991,Entire home/apt,4,0,1,1,59,2019,6,30,181,1
30717311,9266337,Manhattan,40.73153,-74.00469,Entire home/apt,2,4,0.59,1,12,2019,7,1,182,2
5396701,2119276,Manhattan,40.73117,-73.98335,Entire home/apt,30,10,0.2,39,311,2019,5,31,151,6
10308738,1250061,Manhattan,40.79121,-73.96963,Entire home/apt,3,82,2.05,1,12,2019,7,2,183,3
32503407,145518739,Manhattan,40.73572,-73.98736,Private room,2,10,2.54,3,334,2019,6,9,160,1
28346402,214037223,Manhattan,40.74381,-73.97909,Private room,2,45,4.87,3,277,2019,6,24,175,2
13599973,4025420,Manhattan,40.72948,-73.99986,Private room,3,20,0.59,2,15,2019,7,4,185,5
21358930,131476068,Queens,40.6868,-73.82896,Private room,2,16,0.77,2,42,2019,3,3,62,1
21867440,29599980,Brooklyn,40.70636,-73.91935,Entire home/apt,3,1,0.05,1,0,2018,1,1,1,2
32918029,197516314,Staten Island,40.63517,-74.13352,Private room,1,3,0.93,3,365,2019,6,28,179,6
27703561,15486514,Bronx,40.8358,-73.85833,Shared room,2,4,0.39,2,0,2018,11,25,329,1
25086038,188613698,Manhattan,40.78074,-73.94811,Entire home/apt,3,10,0.86,1,340,2019,6,26,177,4
27526504,207573589,Queens,40.77032,-73.92621,Entire home/apt,1,18,1.74,1,0,2019,1,1,1,3
24039926,180945232,Manhattan,40.75605,-73.99541,Private room,3,9,0.58,1,32,2019,6,19,170,4
8521692,3321346,Manhattan,40.72903,-73.98938,Entire home/apt,3,12,0.32,1,58,2018,11,22,326,5
25544243,192712383,Manhattan,40.85573,-73.93181,Entire home/apt,2,16,1.26,1,81,2019,6,23,174,1
9401880,24530091,Manhattan,40.73491,-73.99231,Entire home/apt,53,2,0.05,1,365,2018,2,14,45,4
35185863,264963423,Brooklyn,40.66956,-73.98922,Entire home/apt,2,4,4,1,345,2019,6,30,181,1
13055856,72287701,Brooklyn,40.67533,-73.95545,Entire home/apt,1,121,3.17,1,7,2019,4,29,119,2
21785426,5269420,Brooklyn,40.68739,-73.95405,Entire home/apt,2,2,0.11,1,0,2018,10,27,300,7
4427442,22984252,Manhattan,40.85083,-73.94093,Entire home/apt,4,21,0.37,1,193,2019,1,3,3,5
10329264,53153865,Brooklyn,40.69267,-73.99793,Entire home/apt,5,77,1.99,1,44,2019,6,21,172,6
846829,395609,Manhattan,40.71275,-73.98682,Private room,1,7,0.12,1,0,2015,8,15,227,7
30558219,1313385,Brooklyn,40.68548,-73.93145,Private room,3,2,2,1,1,2019,6,17,168,2
30905035,221418152,Manhattan,40.80602,-73.95508,Entire home/apt,1,24,3.79,1,85,2019,7,5,186,6
11792006,1850179,Brooklyn,40.68265,-73.94466,Entire home/apt,4,18,0.49,1,0,2019,1,1,1,3
26000559,2739367,Brooklyn,40.70826,-73.94421,Private room,29,70,5.38,2,64,2019,2,27,58,4
34791952,60434059,Brooklyn,40.69056,-73.91185,Private room,1,1,0.68,2,74,2019,5,27,147,2
36001938,55711801,Manhattan,40.82297,-73.94882,Entire home/apt,1,0,1,1,29,2019,6,9,162,1
3224913,16245414,Brooklyn,40.69436,-73.9253,Entire home/apt,1,115,1.91,4,64,2019,6,23,174,1
32511315,850498,Manhattan,40.78028,-73.95528,Entire home/apt,30,0,0.53,1,62,2019,5,30,120,1
18459948,127998381,Manhattan,40.72724,-73.98291,Entire home/apt,7,9,0.35,1,0,2018,8,21,233,3
5812875,5963594,Manhattan,40.77647,-73.98211,Entire home/apt,1,0,0.02,1,0,2015,10,1,36,6
16311527,13846249,Manhattan,40.73368,-74.00049,Private room,2,2,0.06,1,0,2017,1,3,3,3
25590851,35342651,Manhattan,40.76633,-73.98325,Private room,14,1,0.08,1,0,2018,6,30,181,7
34207635,252604696,Manhattan,40.74942,-73.99536,Private room,1,0,0.83,20,359,2019,6,10,168,1
22067499,22758387,Brooklyn,40.71816,-73.95031,Private room,1,32,1.73,1,0,2018,12,16,350,1
